"Book_book_name","Book_rating","Book_cover","Book_cover_url","Book_Detail"
"你是那人间的四月天","7.4","https://img3.doubanio.com/view/subject/l/public/s29451363.jpg","https://book.douban.com/subject/27045342/","林徽因 / 山东文艺出版社 / 2017-5-1 / 36.00元"
"海精灵艾小鱼","","https://img1.doubanio.com/view/subject/l/public/s9856448.jpg","https://book.douban.com/subject/1270131/","宋别离 / 作家出版社 / 2004-1 / 15.0"
"4比3的人间","8.9","https://img1.doubanio.com/view/subject/l/public/s29834117.jpg","https://book.douban.com/subject/30268065/","陈令孤 / 北京联合出版公司 / 2018-7 / 42.00元"
"冒险的智慧","","https://img3.doubanio.com/view/subject/l/public/s29590665.jpg","https://book.douban.com/subject/27181782/","[英] 波莉•莫兰（Polly Morland） / 刘勇军 / 重庆出版社 / 2017-11 / 39.80"
"忌館～ホラー作家の棲む家 : 三津田信三系列之一","7.3","https://img3.doubanio.com/view/subject/l/public/s3211604.jpg","https://book.douban.com/subject/3170247/","三津田信三 / 講談社 / 2008/07/15 / 750円"
"无字漫画2 : anusman的无字漫画集2","","https://img3.doubanio.com/view/subject/l/public/s27234882.jpg","https://book.douban.com/subject/25843067/","anusman / 联邦走马·妖馬社 / 2014-3-10 / 200元"
"别逃，花妖新娘","","https://img1.doubanio.com/view/subject/l/public/s6769448.jpg","https://book.douban.com/subject/6436026/","凉桃 / 湖南少年儿童出版社 / 2011-5 / 24.80元"
"星球大战4 新希望","","https://img1.doubanio.com/view/subject/l/public/s29530257.jpg","https://book.douban.com/subject/27126701/","美国迪士尼公司 / 赵璞玉 / 刘静 （校译） / 华东理工大学出版社 / 2017-8 / 32.8"
"别姬小姐系列","7.7","https://img3.doubanio.com/view/subject/l/public/s22997220.jpg","https://book.douban.com/subject/11629310/","北村薰 / 吴冬青 / 人民文学出版社 / 69.00元"
"米奇花园变形记 : 米奇90周年纪念典藏版","","https://img3.doubanio.com/view/subject/l/public/s29775103.jpg","https://book.douban.com/subject/30229686/","美国迪士尼公司 / 曹艺嘉 / 湖南少年儿童出版社 / 2018-6 / 28.00元"
"魂国志(命运之门) : 命运之门","9.2","https://img1.doubanio.com/view/subject/l/public/s29515347.jpg","https://book.douban.com/subject/27111736/","杭松 / 贵州人民出版社 / 2017-7-1 / 35.00"
"Finders Keepers : A Novel","8.5","https://img3.doubanio.com/view/subject/l/public/s28041792.jpg","https://book.douban.com/subject/26359740/","Stephen King / Scribner / 2015-6-2 / USD 18.51"
"解罪师：蝶变","8.2","https://img3.doubanio.com/view/subject/l/public/s29404663.jpg","https://book.douban.com/subject/26999558/","戴西 / 百花文艺出版社 / 2017-3 / 35.00元"
"推理日記〈5〉","","https://img3.doubanio.com/view/subject/l/public/s27458470.jpg","https://book.douban.com/subject/6129973/","佐野洋 / 講談社 / 1995-8 / JPY 999"
"砂の鎖","","https://img1.doubanio.com/view/subject/l/public/s29169237.jpg","https://book.douban.com/subject/3240722/","山文 京伝 / コアマガジン / 2005-12-5 / JPY 1080"
"煤炭工业基本建设矿建工程概预算","","https://img1.doubanio.com/view/subject/l/public/s1293368.jpg","https://book.douban.com/subject/1285842/","中国矿业大学出版社 / 1995-11 / 16.80"
"外教社·朗文小学英语分级阅读1","","https://img3.doubanio.com/view/subject/l/public/s8461501.jpg","https://book.douban.com/subject/1249595/","Marian Lim / 2002-9 / 15.60元"
"心理学与藏心术","","https://img1.doubanio.com/view/subject/l/public/s24936597.jpg","https://book.douban.com/subject/5297768/","瀚林腾跃 / 外文 / 2010-10 / 29.80元"
"白鱼记1 : 流水","7.9","https://img3.doubanio.com/view/subject/l/public/s28613686.jpg","https://book.douban.com/subject/26768830/","顾抒 / 中国少年儿童文学出版社 / 2016-1 / 18.00元"
"基础韩国语1-练习题参考答案","","https://img3.doubanio.com/view/subject/l/public/s24114492.jpg","https://book.douban.com/subject/5405595/","8.00元"
"姑获鸟之夏","8.6","https://img3.doubanio.com/view/subject/l/public/s4008136.jpg","https://book.douban.com/subject/4072113/","京极夏彦 / 김소연 / sonanuichaek（主轴树）| / 2004.03.25 / 15000韩元"
"麻将赢家36招","","https://img3.doubanio.com/view/subject/l/public/s5670345.jpg","https://book.douban.com/subject/1093238/","佘时佑 / 中国画报出版社 / 2001-11-1 / 18.00元"
"流浪者之歌 : 永夜森林","8.6","https://img3.doubanio.com/view/subject/l/public/s29723066.jpg","https://book.douban.com/subject/30178447/","陋室五月 / 北京联合出版公司 / 2018-4-1 / 68.00元"
"少女以上 少年未滿——柴門ふみBEST SELECTION 1 : 日本講談社獨家授權中文版","8.6","https://img3.doubanio.com/view/subject/l/public/s3170416.jpg","https://book.douban.com/subject/3139721/","柴門ふみ / 柴門文 / 時報出版 / 140元"
"烂泥怪","","https://img3.doubanio.com/view/subject/l/public/s28708425.jpg","https://book.douban.com/subject/26790282/","[美] 路易斯·萨奇尔 / 小鲁文化 / 2015-8 / NT280元"
"三色猫福尔摩斯提琴谜案","5.7","https://img1.doubanio.com/view/subject/l/public/s28501818.jpg","https://book.douban.com/subject/26585305/","赤川次郎 / 潘璐 / 山东文艺出版社 / 2015-12-30 / 29.9元"
"光和影","8.1","https://img1.doubanio.com/view/subject/l/public/s27269857.jpg","https://book.douban.com/subject/3023390/","渡边淳一 / 金中 / 春风文艺出版社 / 1986-7 / 2.20元"
"囍花嫁之三·惹君心","","https://img3.doubanio.com/view/subject/l/public/s24972266.jpg","https://book.douban.com/subject/21351929/","席雪 / 東佑文化 / 2009-2-12 / NTD 180"
"妇产科医生","6.9","https://img3.doubanio.com/view/subject/l/public/s8504201.jpg","https://book.douban.com/subject/6716208/","史纪 / 武汉 / 2011-6 / 29.80元"
"云使 : 藏汉对照本","","https://img3.doubanio.com/view/subject/l/public/s6968671.jpg","https://book.douban.com/subject/4284258/","[印度] 迦梨陀裟 / 卡其班智达斯玛那喜 / 西藏人民出版社 / 2006-11 / 6.00元"
"守夜人 : 有的人尽情享受，然后死去； 有的人还没来得及便夭折了。 谨以此集纪","","https://img3.doubanio.com/view/subject/l/public/s4020882.jpg","https://book.douban.com/subject/3808813/","杨格 / 中国科学艺术出版社 / 2009.1 / 15 RMB"
"犯罪心理学","","https://img3.doubanio.com/view/subject/l/public/s4219192.jpg","https://book.douban.com/subject/4705524/","森 武夫 / 邵道生 / 知识出版社 / 1982 / 0.62"
"罪与赎——万象惊魂记","","https://img3.doubanio.com/view/subject/l/public/s29138321.jpg","https://book.douban.com/subject/26910231/","西百草 / 国际文化出版社 / 2016-11 / 88.00元"
"河合雅雄动物记 6 : 驰骋在极北地区的驯鹿","","https://img3.doubanio.com/view/subject/l/public/s28272975.jpg","https://book.douban.com/subject/26387609/","[日] 草山万兔 著 / [日] 金尾惠子 绘 / 孙雅甜 / 贵州人民出版社 / 2015-8"
"我从未见过麻雀","","https://img3.doubanio.com/view/subject/l/public/s29965754.jpg","https://book.douban.com/subject/30365163/","范墩子 / 安徽文艺出版社 / 2018-10 / 30.00"
"中学教材全解高中英语必修5","","https://img3.doubanio.com/view/subject/l/public/s26590755.jpg","https://book.douban.com/subject/2283646/","薛金星 编 / 陕西人民教育出版社 / 2012-3 / 22.80元"
"每天做一道侦探推理题 : 每天做一道侦探推理题","","https://img3.doubanio.com/view/subject/l/public/s8487233.jpg","https://book.douban.com/subject/7057418/","刘艳//王宇 / 化学工业 / 2012-1 / 29.80元"
"汉维对话","","https://img3.doubanio.com/view/subject/l/public/s27465321.jpg","https://book.douban.com/subject/25984465/","哈力克·阿吾提 / 新疆人民卫生出版社 / 2007-5 / 10元"
"小学生开发想象力的500个想象力的故事","","https://img1.doubanio.com/view/subject/l/public/s9851757.jpg","https://book.douban.com/subject/1142747/","方洲 / 内蒙古人民出版社 / 2004-9 / 18.00元"
"西方音乐史","","https://img3.doubanio.com/view/subject/l/public/s6300640.jpg","https://book.douban.com/subject/5992623/","张巍 / 武汉大学 / 2011-1 / 26.00元"
"塔罗牌经典手册","","https://img3.doubanio.com/view/subject/l/public/s27394272.jpg","https://book.douban.com/subject/25953712/","Arthur Edward Waite / 文轩 / 雅各文创有限公司 / NT300"
"村上ラヂオ","8.4","https://img3.doubanio.com/view/subject/l/public/s8806512.jpg","https://book.douban.com/subject/3112691/","村上 春樹 / 大橋 歩 / 新潮社 / 2003-6 / JPY 464"
"Salvation of a Saint","8.0","https://img3.doubanio.com/view/subject/l/public/s10914260.jpg","https://book.douban.com/subject/11235811/","Higashino, Keigo; Smith, Alexander O.; Alexander, Elye J. / Smith, Alexander O. / 2012-10 / $ 28.24"
"別冊 文藝春秋 : 2011年03月号","","https://img3.doubanio.com/view/subject/l/public/s4694892.jpg","https://book.douban.com/subject/6079902/","文藝春秋 / 2011-2-8 / 1,500"
"第七届新概念作文大赛获奖作者精品集（A、B卷）","","https://img3.doubanio.com/view/subject/l/public/s8892792.jpg","https://book.douban.com/subject/1699575/","刘一寒 / 湖南人民出版社 / 2005-11 / 36.00元"
"分身 (書物の王国 11)","","https://img3.doubanio.com/view/subject/l/public/s3914315.jpg","https://book.douban.com/subject/3899156/","泉鏡花 / 江戸川乱歩 / 陶淵明 / 江戸川乱歩 / 須永朝彦 / 国書刊行会 / 1999-01-22"
"风吹太阳","","https://img1.doubanio.com/view/subject/l/public/s29435777.jpg","https://book.douban.com/subject/27030171/","吴刚思汗 / 白山出版社 / 2008-10 / 20.00"
"建构文化研究 : 论19世纪和20世纪建筑中的建造诗学","","https://img3.doubanio.com/f/shire/5522dd1f5b742d1e1394a17f44d590646b63871d/pics/book-default-lpic.gif","https://book.douban.com/subject/6892689/","（美）肯尼思 . 弗兰姆普敦 / 王骏阳 / 中国建筑工业出版社 / 2007-7"
"有五個姊姊的我就註定要單身了啊F","","https://img3.doubanio.com/view/subject/l/public/s28288154.jpg","https://book.douban.com/subject/26389183/","啞鳴 / 迷子焼 / 尖端出版社 / 2015-8-6 / NT$200"
"Excel公式与函数大辞典","","https://img3.doubanio.com/view/subject/l/public/s6145343.jpg","https://book.douban.com/subject/4737468/","宋翔 / 2010-4 / 58.00元"
"醴陵县志","","https://img3.doubanio.com/view/subject/l/public/s6066871.jpg","https://book.douban.com/subject/4015163/","2009-6 / 100.00元"
"解剖学笔记","","https://img3.doubanio.com/view/subject/l/public/s5680201.jpg","https://book.douban.com/subject/1681220/","魏保生 / 科学出版社 / 2005-9 / 19.80元"
"女人40岁必读书","","https://img3.doubanio.com/view/subject/l/public/s5821813.jpg","https://book.douban.com/subject/2112606/","舒丹 / 中国物资 / 2007-5 / 36.00元"
"幻想派","","https://img3.doubanio.com/view/subject/l/public/s6531593.jpg","https://book.douban.com/subject/5936369/","伍美珍 编 / 2011-1 / 15.00元"
"爱的破灭","","https://img3.doubanio.com/view/subject/l/public/s7047430.jpg","https://book.douban.com/subject/5988230/","[日] 曾野绫子 / 王庆兰 / 湖南人民出版社 / 1986-4 / 1.95元"
"精灵勇者3 : 神秘国度","","https://img3.doubanio.com/view/subject/l/public/s27309522.jpg","https://book.douban.com/subject/25912259/","观海之鱼 / 江苏文艺出版社 / 2014-8 / 15.00元"
"有料：话就应该这样说","","https://img1.doubanio.com/view/subject/l/public/s29020278.jpg","https://book.douban.com/subject/26865781/","杨斌 / 企业管理出版社 / 2016-9 / 59.00"
"オリジナルボーイズラブアンソロジーCanna vol.49","8.3","https://img3.doubanio.com/view/subject/l/public/s28946914.jpg","https://book.douban.com/subject/26834308/","アンソロジー / フランス書院 / 2016-8-22 / JPY 1026"
"性医学","","https://img3.doubanio.com/view/subject/l/public/s5926335.jpg","https://book.douban.com/subject/3180884/","1970-1 / 53.00元"
"Systems of Survival : A Dialogue on the Moral Foundations of Commerce and Politics","","https://img3.doubanio.com/view/subject/l/public/s3183572.jpg","https://book.douban.com/subject/2385543/","Jane Jacobs / Vintage / 1994-01-13 / USD 15.00"
"常用经络穴位按摩挂图","","https://img3.doubanio.com/view/subject/l/public/s5998692.jpg","https://book.douban.com/subject/3596120/","王颖 / 2008-12 / 15.00元"
"高中数学公式定律及要点透析","","https://img1.doubanio.com/view/subject/l/public/s24965148.jpg","https://book.douban.com/subject/5950774/","牛胜玉 编 / 2011-2 / 9.80元"
"おませで御免!","","https://img1.doubanio.com/view/subject/l/public/s29118998.jpg","https://book.douban.com/subject/26901852/","御免なさい / コアマガジン / 2008-7"
"电子滤波器设计","","https://img3.doubanio.com/view/subject/l/public/s5939845.jpg","https://book.douban.com/subject/3216212/","(美)Arthur B.Williams//Fred J.Taylor|译者:宁彦卿//姚金科 / 科学 / 2008-9 / 75.00元"
"空瓶子密码","6.8","https://img3.doubanio.com/view/subject/l/public/s29449791.jpg","https://book.douban.com/subject/26986902/","松鹰 / 四川文艺出版社 / 2017-4-1 / 39.80元"
"The Devotion of Suspect X","9.3","https://img1.doubanio.com/view/subject/l/public/s24978587.jpg","https://book.douban.com/subject/7001559/","Higashino, Keigo / Minotaur Books / 2012-2 / $ 16.94"
"The Qwaser of Stigmata : v. 2","","https://img3.doubanio.com/view/subject/l/public/s5518816.jpg","https://book.douban.com/subject/6287359/",""
"周易我读","","https://img1.doubanio.com/view/subject/l/public/s26806717.jpg","https://book.douban.com/subject/24747400/","马江龙 / 首都师范大学出版社 / 2013-5 / 88.00元"
"运算放大器应用手册","","https://img3.doubanio.com/view/subject/l/public/s6107142.jpg","https://book.douban.com/subject/4233430/","2010-1 / 32.00元"
"我与白鹿原","7.4","https://img3.doubanio.com/view/subject/l/public/s29491725.jpg","https://book.douban.com/subject/27055175/","陈忠实 / 天津人民出版社 / 2017-5 / 48.00元"
"追猎者之洞山温泉迷案","","https://img3.doubanio.com/view/subject/l/public/s29482991.jpg","https://book.douban.com/subject/27077195/","原一一 / 北京联合出版公司 / 2017-6 / 39.00"
"大学俄语听说教程教学辅导书。上册","","https://img1.doubanio.com/view/subject/l/public/s6805899.jpg","https://book.douban.com/subject/1663593/","刘玉英,白振海 / 北京蓝色畅想图书发行有限公司（原高等教育出版社） / 2005-6 / 17.50元"
"日本经典卡通 超级酷乐猫普通话配音16碟装(VCD)","","https://img1.doubanio.com/view/subject/l/public/s3054057.jpg","https://book.douban.com/subject/1569425/","/ 辽宁文化艺术音像 / 1900-01-01 / 97.0"
"中学英语阅读微技能训练·B级·上","","https://img3.doubanio.com/view/subject/l/public/s27218575.jpg","https://book.douban.com/subject/1624593/","/ 电子工业出版社 / 2004-01-01 / 12.8"
"中国文物地图集 : 安徽分册（上、下册）","","https://img3.doubanio.com/view/subject/l/public/s29682685.jpg","https://book.douban.com/subject/26379317/","国家文物局 / 中国地图出版社 / 2014-12 / 680"
"经济法律通论","","https://img1.doubanio.com/view/subject/l/public/s5781098.jpg","https://book.douban.com/subject/1884268/","刘文华、肖乾刚/国别：中国大陆 / 高等教育出版社 / 2000-8 / 48.20元"
"日中·中日双解法律用语词典","","https://img3.doubanio.com/view/subject/l/public/s9767194.jpg","https://book.douban.com/subject/1652560/","魏景赋 / 法律出版社 / 1900-1 / 28.00元"
"Docker in the Trenches : Successful Production Deployment","","https://img1.doubanio.com/view/subject/l/public/s28162139.jpg","https://book.douban.com/subject/26477632/","Justin Cormack / Joe Johnston / Milos Gajdos / 2015-6"
"魔法护卫队1 : 魔境天宫的烈焰之剑","","https://img1.doubanio.com/view/subject/l/public/s28112557.jpg","https://book.douban.com/subject/26427520/","魔律诗 / 江苏凤凰文艺出版社 江苏凤凰少年儿童出版社 / 2015-6 / 15.00"
"听老外讲笑死你的幽默故事","","https://img3.doubanio.com/view/subject/l/public/s6105655.jpg","https://book.douban.com/subject/4214994/","高秀平 编 / 中国宇航 / 2010-1 / 25.80元"
"Le Dévouement du suspect X","","https://img3.doubanio.com/view/subject/l/public/s6990713.jpg","https://book.douban.com/subject/6970771/","Keigo Higashino / Actes Sud Editions / 2011-11-2 / EUR 21.00"
"野性時代 Vol.27","","https://img3.doubanio.com/view/subject/l/public/s3905602.jpg","https://book.douban.com/subject/3887841/","《野性時代》编辑部 / 角川書店 / 2006年01月 / JPY840円（税込）"
"教材全解-八年级语文下","","https://img1.doubanio.com/view/subject/l/public/s24936547.jpg","https://book.douban.com/subject/1729445/","薛金星 编 / 陕西人教 / 2010-7 / 20.80元"
"Mechanical Vibrations","","https://img3.doubanio.com/view/subject/l/public/s3537956.jpg","https://book.douban.com/subject/2871592/","Singiresu S. Rao / Prentice Hall / 2003-4-10 / USD 183.00"
"欲望の密猟者","","https://img1.doubanio.com/view/subject/l/public/s7007879.jpg","https://book.douban.com/subject/7015744/","とりマイア / 光彩書房 / 2001-10 / JPY 630"
"外国美术史及作品鉴赏新编","7.9","https://img3.doubanio.com/view/subject/l/public/s28017462.jpg","https://book.douban.com/subject/26322550/","张敢 / 李建群 / 邵亦扬 / 邵亮 / 高等教育出版社 / 2014-5 / 58.00"
"懂会熟巧学数学","","https://img3.doubanio.com/view/subject/l/public/s6204465.jpg","https://book.douban.com/subject/4923262/","门树慧//门树敏 / 金盾 / 2010-7 / 12.00元"
"精密测量技术","","https://img1.doubanio.com/view/subject/l/public/s7016558.jpg","https://book.douban.com/subject/1717915/","李岩 / / 2006-9 / 27.00元"
"不老的祕密 練屁股","","https://img3.doubanio.com/view/subject/l/public/s29436970.jpg","https://book.douban.com/subject/27031405/","荒尾裕文 / 劉姿君 / 三采文化股份有限公司 / 2017-4-28 / NT$300"
"拈花弄画儿","","https://img3.doubanio.com/view/subject/l/public/s1343204.jpg","https://book.douban.com/subject/1327882/","毕云琪 / 山东文艺出版社 / 1998-09 / 21.30"
"焊接残余应力的产生与消除","","https://img1.doubanio.com/view/subject/l/public/s8449699.jpg","https://book.douban.com/subject/1612687/","宋天民 / 中国石油化工出版社 / 2006-3 / 35.00元"
"若様隠密帖（上）","","https://img3.doubanio.com/view/subject/l/public/s27202364.jpg","https://book.douban.com/subject/25779157/","内田カヲル / 竹書房 / 2014-1-27 / JPY 650"
"小脚丫：超可爱婴儿鞋钩织","","https://img1.doubanio.com/view/subject/l/public/s28276187.jpg","https://book.douban.com/subject/26592100/","（英）艾帕拉 / 王慧琳 / 河南科学技术出版社 / 2015-7-1 / 39.80元"
"我的親親家教","","https://img3.doubanio.com/view/subject/l/public/s24953456.jpg","https://book.douban.com/subject/21339572/","アオイ冬子 / 角川 / 2011-10-24 / 120"
"麒麟の翼 劇場版・新参者 オフィシャル・フォトブック [単行本（ソフトカバー）]","","https://img1.doubanio.com/view/subject/l/public/s8929488.jpg","https://book.douban.com/subject/10450671/","マガジンハウス / 2012-1-23 / JPY 1260"
"引爱入心","","https://img3.doubanio.com/view/subject/l/public/s29315853.jpg","https://book.douban.com/subject/26964875/","温韭 / 广东旅游出版社 / 2016-12 / 26.80元"
"美少女死神 還我H之魂！ 1","","https://img3.doubanio.com/view/subject/l/public/s27183854.jpg","https://book.douban.com/subject/25794472/","岡霧硝 / 橘ぱん / 桂井よしあき / 曉峰 / 台灣國際角川書店 / 2013-2-7 / NT$120"
"《黄金投资宝典》 : 一技只能养家，之长才能致富！","","https://img3.doubanio.com/view/subject/l/public/s29150731.jpg","https://book.douban.com/subject/26914788/","中国铁道出版社 / 2016-11 / 55.00元"
"药店店员基础训练手册","","https://img1.doubanio.com/view/subject/l/public/s26590799.jpg","https://book.douban.com/subject/24295916/","谢子龙 / 湖南科技出版社 / 2013-4 / 35.00元"
"大いなる眠り","","https://img3.doubanio.com/view/subject/l/public/s24587536.jpg","https://book.douban.com/subject/20501671/","レイモンド・チャンドラー / 村上春樹 / 早川書房 / 2012-12 / JPY 1,785"
"亲爱的鸵鸟小姐","","https://img3.doubanio.com/view/subject/l/public/s29496252.jpg","https://book.douban.com/subject/27090092/","竹宴小生 / 江苏凤凰文艺出版社 / 2017-6 / 62.00元"
"百仙传奇","","https://img3.doubanio.com/view/subject/l/public/s1266970.jpg","https://book.douban.com/subject/1056812/","辽宁人民出版社 / 1993-08 / 14.50"
"人工养龟","","https://img1.doubanio.com/view/subject/l/public/s1032127.jpg","https://book.douban.com/subject/1043809/","唐大由 / 等 / 中国农业出版社 / 1999-06 / 6.80元"
"迈向职业鼓手之路","","https://img1.doubanio.com/view/subject/l/public/s11116679.jpg","https://book.douban.com/subject/3164057/","姜永正 / 吉林音像 / 2004-4 / 28.00元"
"CASIO fx-9860G SD矩阵串列编程计算器实用测量程序","","https://img3.doubanio.com/view/subject/l/public/s5803372.jpg","https://book.douban.com/subject/1965520/","覃辉 / 华南理工大学出版社 / 2006-10 / 26.00元"
"小学英语双基同步导学导练（五年级下册）","","https://img3.doubanio.com/view/subject/l/public/s25547235.jpg","https://book.douban.com/subject/5433672/","7.00元"
"小升初英语综合能力测试总动员","","https://img3.doubanio.com/view/subject/l/public/s25498842.jpg","https://book.douban.com/subject/5430693/","16.50元"
"文化金融","","https://img3.doubanio.com/view/subject/l/public/s28333096.jpg","https://book.douban.com/subject/26657762/",""
"语文报杯最新特等奖作文全编（高中卷）","","https://img3.doubanio.com/view/subject/l/public/s8832725.jpg","https://book.douban.com/subject/4257891/","安秀海//张小兰 / 湖南人民 / 2010-1 / 19.80元"
"当场就签单（新版）","7.6","https://img3.doubanio.com/view/subject/l/public/s29491750.jpg","https://book.douban.com/subject/27085772/","[日] 加贺田晃 著 / 佟斯文 / 文化发展出版社 / 2017-7 / 36.8"
"飯田里穂3rd写真集｢遠泳｣","","https://img3.doubanio.com/view/subject/l/public/s4636983.jpg","https://book.douban.com/subject/5979072/","河野 英喜, 厚地 健太郎 / 辰巳出版 / 2006-4-14 / 2,940"
"妇科腹腔镜操作手册","","https://img1.doubanio.com/view/subject/l/public/s9078157.jpg","https://book.douban.com/subject/3698000/","2009-4 / 120.00元"
"Devotion of Suspect X B","","https://img3.doubanio.com/view/subject/l/public/s27595656.jpg","https://book.douban.com/subject/7065805/","Keigo Higashino / Alexander O. Smith / Elye J. Alexander / Abacus Software / 2012-1 / USD 17.25"
"膜法水处理技术","","https://img3.doubanio.com/view/subject/l/public/s1057261.jpg","https://book.douban.com/subject/1071907/","邵刚 / 冶金工业出版社 / 2000-01 / 32.00"
"儿科名家徐小圃学术经验集","","https://img3.doubanio.com/view/subject/l/public/s1195270.jpg","https://book.douban.com/subject/1069888/","陆鸿元 / 等 / 上海中医药大学出版社 / 1998-12 / 8.40"
"保洁员知识读本","","https://img3.doubanio.com/view/subject/l/public/s5930753.jpg","https://book.douban.com/subject/3187199/","重庆大学出版社 / 2008-7 / 5.00元"
"提高智商的训练","","https://img3.doubanio.com/view/subject/l/public/s6045700.jpg","https://book.douban.com/subject/1211896/","曾琳琳 / 蒋星五 / 商务印书馆国际有限公司 / 2002-10 / 12.00元"
"欢乐派男生 : 古庙幽灵","","https://img1.doubanio.com/view/subject/l/public/s9097547.jpg","https://book.douban.com/subject/1779085/","陈磊 / 同心出版社 / 2006-4 / 12.00元"
"实用阿拉伯语100句","","https://img1.doubanio.com/view/subject/l/public/s5649119.jpg","https://book.douban.com/subject/1809525/","蔡伟良，陈杰编著 / 北京世界图书出版公司 / 1970-1 / 12.00元"
"橫濱殺人事件","","https://img1.doubanio.com/view/subject/l/public/s3614697.jpg","https://book.douban.com/subject/3558746/","內田康夫 / 龍翔 / 香港天地圖書有限公司 / 1996年1月1日 / HK$55.00"
"灵魂出窍（共5册）","","https://img1.doubanio.com/view/subject/l/public/s6314569.jpg","https://book.douban.com/subject/6006418/","柚子 / 凤凰 / 2011-1 / 35.00元"
"作家と遊ぼう！ミステリーカレッジメモリアルブック カドカワ文芸ムック","","https://img3.doubanio.com/view/subject/l/public/s4491705.jpg","https://book.douban.com/subject/5299253/","日本推理作家協会 / 角川グループパブリッシング / 2008 / 1,500"
"小学生成长必读经典-名人故事 : 名人故事","","https://img3.doubanio.com/view/subject/l/public/s8984081.jpg","https://book.douban.com/subject/10461469/","宏云 编 / 2012-1 / 19.80元"
"发票管理370问","","https://img3.doubanio.com/view/subject/l/public/s6312553.jpg","https://book.douban.com/subject/6024093/","叶晖 / 经济科学 / 2011-3 / 35.00元"
"三日月姫のように","","https://img3.doubanio.com/view/subject/l/public/s28074945.jpg","https://book.douban.com/subject/26385312/","弓月 あや / 笠井 あゆみ / 心交社 / 2015-6-10 / JPY 713"
"奴隷調教合宿","","https://img3.doubanio.com/view/subject/l/public/s29329764.jpg","https://book.douban.com/subject/26963101/","田亀源五郎 / ポット出版プラス / 2017-2-14 / JPY 2592"
"服装制作入门手册","","https://img3.doubanio.com/view/subject/l/public/s28334090.jpg","https://book.douban.com/subject/26658734/","侯宣亦 / 河南科学技术出版社 / 2015-10-1 / 35.00元"
"A Midsummer's Equation : A Detective Galileo Novel","","https://img3.doubanio.com/view/subject/l/public/s28305396.jpg","https://book.douban.com/subject/26630802/","Keigo Higashino / Minotaur Books / 2016-2-23 / USD 25.99"
"烟囱下的孩子","","https://img3.doubanio.com/view/subject/l/public/s27586934.jpg","https://book.douban.com/subject/26099394/","常新港 / 人民文学出版社 天天出版社 / 2014-9-1 / 18"
"意林少年·友情馆之②《近朱者赤近墨者黑》","","https://img1.doubanio.com/view/subject/l/public/s6635449.jpg","https://book.douban.com/subject/4849295/","意林图书 / 吉林摄影 / 2010-6 / 16.80元"
"钢结构工程识图与施工精解","","https://img3.doubanio.com/view/subject/l/public/s6123890.jpg","https://book.douban.com/subject/4266841/","上官子昌 编 / 2010-2 / 38.00元"
"丛林奇谈 : 丛林奇谈：袖珍版","","https://img3.doubanio.com/view/subject/l/public/s26633604.jpg","https://book.douban.com/subject/23782085/","拉迪亚德·吉卜林 / 许研 / 新世界出版社 / 2013-3 / 15.00元"
"一汽红旗(CA7220系列)","","https://img1.doubanio.com/view/subject/l/public/s29710527.jpg","https://book.douban.com/subject/1221859/","章 宏 / 王元龙 / 李春亮 / 汪立亮 / 徐 淼 / 福建科学技术出版社 / 1999-3-1 / 18.00"
"美丽心情","","https://img3.doubanio.com/view/subject/l/public/s24549020.jpg","https://book.douban.com/subject/1392517/","章琼 / 章琼 编 / 刘胡轶 / 柯安 / 湖南文艺出版社 / 2005-1 / 28.00元"
"张汝舟手稿集","","https://img3.doubanio.com/view/subject/l/public/s33309266.jpg","https://book.douban.com/subject/30488488/","张汝舟 撰 / 张道锋 整理 / 国家图书馆出版社 / 2019-4-30 / CNY2100.0 印200部"
"中国中小学英语教师现状调查与分析","","https://img3.doubanio.com/view/subject/l/public/s5948310.jpg","https://book.douban.com/subject/3140570/","2008-5 / 46.10元"
"300首经典古诗词中的趣味故事.水月卷","","https://img3.doubanio.com/f/shire/5522dd1f5b742d1e1394a17f44d590646b63871d/pics/book-default-lpic.gif","https://book.douban.com/subject/2096046/","禹田 / 第1版 (2007年1月1日) / 2007年1月1日 / 29.80元"
"数学西游记 : 数学西游记","","https://img3.doubanio.com/view/subject/l/public/s11145851.jpg","https://book.douban.com/subject/10798554/","李毓佩 / 2012-6 / 19.80元"
"HI・TO・MI~御主人サマは幼なじみ","","https://img1.doubanio.com/view/subject/l/public/s6878479.jpg","https://book.douban.com/subject/6798548/","さの たかよし / 三和出版 / 2009-9-30 / JPY 1000"
"工程力学课教学参考书 : 工程力学课教学参考书与工程力学","","https://img3.doubanio.com/view/subject/l/public/s8851572.jpg","https://book.douban.com/subject/6905211/","钟少华 编 / 2011-9 / 17.00元"
"小説 野性時代 第８９号 : ＫＡＤＯＫＡＷＡ文芸ＭＯＯＫ ６２３３１‐９１ (KADOKAWA文芸MOOK","","https://img3.doubanio.com/view/subject/l/public/s4690600.jpg","https://book.douban.com/subject/6067804/","角川グループパブリッシング / 2011-3-12 / 680"
"小説すばる : 2011年03月号","","https://img3.doubanio.com/view/subject/l/public/s4704301.jpg","https://book.douban.com/subject/6101596/","集英社 / 2011-2-17"
